,time,temperature_2m (°C),precipitation (mm),rain (mm),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),windspeed_10m (km/h)
7249,2019-05-12 18:15:00,0.515,0.4285714285714285,0.4285714285714285,1.0,0.98,1.0,1.0,0.6332518337408314
7250,2019-05-12 18:30:00,0.515,0.5918367346938775,0.5918367346938775,1.0,1.0,1.0,1.0,0.5770171149144255
7251,2019-05-12 18:45:00,0.515,0.5918367346938775,0.5918367346938775,1.0,1.0,1.0,1.0,0.5770171149144255
7252,2019-05-12 19:00:00,0.515,0.5918367346938775,0.5918367346938775,1.0,1.0,1.0,1.0,0.5770171149144255
7253,2019-05-12 19:15:00,0.515,0.5918367346938775,0.5918367346938775,1.0,1.0,1.0,1.0,0.5770171149144255
7254,2019-05-12 19:30:00,0.5125,0.5510204081632653,0.5510204081632653,1.0,1.0,1.0,1.0,0.5305623471882641
7255,2019-05-12 19:45:00,0.5125,0.5510204081632653,0.5510204081632653,1.0,1.0,1.0,1.0,0.5305623471882641
7256,2019-05-12 20:00:00,0.5125,0.5510204081632653,0.5510204081632653,1.0,1.0,1.0,1.0,0.5305623471882641
7257,2019-05-12 20:15:00,0.5125,0.5510204081632653,0.5510204081632653,1.0,1.0,1.0,1.0,0.5305623471882641
7258,2019-05-12 20:30:00,0.5025000000000001,0.4693877551020407,0.4693877551020407,1.0,1.0,1.0,1.0,0.5574572127139364
7259,2019-05-12 20:45:00,0.5025000000000001,0.4693877551020407,0.4693877551020407,1.0,1.0,1.0,1.0,0.5574572127139364
7260,2019-05-12 21:00:00,0.5025000000000001,0.4693877551020407,0.4693877551020407,1.0,1.0,1.0,1.0,0.5574572127139364
7261,2019-05-12 21:15:00,0.5025000000000001,0.4693877551020407,0.4693877551020407,1.0,1.0,1.0,1.0,0.5574572127139364
7262,2019-05-12 21:30:00,0.5,0.2857142857142857,0.2857142857142857,1.0,1.0,1.0,0.96,0.4596577017114914
7263,2019-05-12 21:45:00,0.5,0.2857142857142857,0.2857142857142857,1.0,1.0,1.0,0.96,0.4596577017114914
7264,2019-05-12 22:00:00,0.5,0.2857142857142857,0.2857142857142857,1.0,1.0,1.0,0.96,0.4596577017114914
7265,2019-05-12 22:15:00,0.5,0.2857142857142857,0.2857142857142857,1.0,1.0,1.0,0.96,0.4596577017114914
7266,2019-05-12 22:30:00,0.4949999999999999,0.2040816326530612,0.2040816326530612,1.0,1.0,1.0,0.99,0.4767726161369193
7267,2019-05-12 22:45:00,0.4949999999999999,0.2040816326530612,0.2040816326530612,1.0,1.0,1.0,0.99,0.4767726161369193
7268,2019-05-12 23:00:00,0.4949999999999999,0.2040816326530612,0.2040816326530612,1.0,1.0,1.0,0.99,0.4767726161369193
7269,2019-05-12 23:15:00,0.4949999999999999,0.2040816326530612,0.2040816326530612,1.0,1.0,1.0,0.99,0.4767726161369193
7270,2019-05-12 23:30:00,0.485,0.0204081632653061,0.0204081632653061,1.0,1.0,1.0,1.0,0.4547677261613692
7271,2019-05-12 23:45:00,0.485,0.0204081632653061,0.0204081632653061,1.0,1.0,1.0,1.0,0.4547677261613692
7272,2019-05-13 06:00:00,0.4775,0.0,0.0,1.0,1.0,0.65,0.29,0.4107579462102689
7273,2019-05-13 06:15:00,0.4775,0.0,0.0,1.0,1.0,0.65,0.29,0.4107579462102689
7274,2019-05-13 06:30:00,0.48,0.0,0.0,1.0,1.0,0.73,0.11,0.3960880195599023
7275,2019-05-13 06:45:00,0.48,0.0,0.0,1.0,1.0,0.73,0.11,0.3960880195599023
7276,2019-05-13 07:00:00,0.48,0.0,0.0,1.0,1.0,0.73,0.11,0.3960880195599023
7277,2019-05-13 07:15:00,0.48,0.0,0.0,1.0,1.0,0.73,0.11,0.3960880195599023
7278,2019-05-13 07:30:00,0.485,0.0,0.0,1.0,1.0,0.79,0.01,0.3691931540342298
7279,2019-05-13 07:45:00,0.485,0.0,0.0,1.0,1.0,0.79,0.01,0.3691931540342298
7280,2019-05-13 08:00:00,0.485,0.0,0.0,1.0,1.0,0.79,0.01,0.3691931540342298
7281,2019-05-13 08:15:00,0.485,0.0,0.0,1.0,1.0,0.79,0.01,0.3691931540342298
7282,2019-05-13 08:30:00,0.4875,0.0,0.0,1.0,1.0,0.84,0.0,0.3618581907090464
7283,2019-05-13 08:45:00,0.4875,0.0,0.0,1.0,1.0,0.84,0.0,0.3618581907090464
7284,2019-05-13 09:00:00,0.4875,0.0,0.0,1.0,1.0,0.84,0.0,0.3618581907090464
7285,2019-05-13 09:15:00,0.4875,0.0,0.0,1.0,1.0,0.84,0.0,0.3618581907090464
7286,2019-05-13 09:30:00,0.5025000000000001,0.0,0.0,1.0,1.0,0.91,0.02,0.4107579462102689
7287,2019-05-13 09:45:00,0.5025000000000001,0.0,0.0,1.0,1.0,0.91,0.02,0.4107579462102689
7288,2019-05-13 10:00:00,0.5025000000000001,0.0,0.0,1.0,1.0,0.91,0.02,0.4107579462102689
7289,2019-05-13 10:15:00,0.5025000000000001,0.0,0.0,1.0,1.0,0.91,0.02,0.4107579462102689
7290,2019-05-13 10:30:00,0.505,0.0,0.0,1.0,1.0,0.97,0.59,0.3422982885085575
7291,2019-05-13 10:45:00,0.505,0.0,0.0,1.0,1.0,0.97,0.59,0.3422982885085575
7292,2019-05-13 11:00:00,0.505,0.0,0.0,1.0,1.0,0.97,0.59,0.3422982885085575
7293,2019-05-13 11:15:00,0.505,0.0,0.0,1.0,1.0,0.97,0.59,0.3422982885085575
7294,2019-05-13 11:30:00,0.5175,0.0,0.0,1.0,1.0,0.99,0.58,0.3471882640586797
7295,2019-05-13 11:45:00,0.5175,0.0,0.0,1.0,1.0,0.99,0.58,0.3471882640586797
7296,2019-05-13 12:00:00,0.5175,0.0,0.0,1.0,1.0,0.99,0.58,0.3471882640586797
7297,2019-05-13 12:15:00,0.5175,0.0,0.0,1.0,1.0,0.99,0.58,0.3471882640586797
7298,2019-05-13 12:30:00,0.5175,0.0,0.0,1.0,1.0,0.94,0.63,0.3789731051344743
7299,2019-05-13 12:45:00,0.5175,0.0,0.0,1.0,1.0,0.94,0.63,0.3789731051344743
7300,2019-05-13 13:00:00,0.5175,0.0,0.0,1.0,1.0,0.94,0.63,0.3789731051344743
7301,2019-05-13 13:15:00,0.5175,0.0,0.0,1.0,1.0,0.94,0.63,0.3789731051344743
7302,2019-05-13 13:30:00,0.525,0.0,0.0,1.0,1.0,0.99,0.49,0.3691931540342298
7303,2019-05-13 13:45:00,0.525,0.0,0.0,1.0,1.0,0.99,0.49,0.3691931540342298
7304,2019-05-13 14:00:00,0.525,0.0,0.0,1.0,1.0,0.99,0.49,0.3691931540342298
7305,2019-05-13 14:15:00,0.525,0.0,0.0,1.0,1.0,0.99,0.49,0.3691931540342298
7306,2019-05-13 14:30:00,0.54,0.0,0.0,1.0,1.0,0.87,0.56,0.430317848410758
7307,2019-05-13 14:45:00,0.54,0.0,0.0,1.0,1.0,0.87,0.56,0.430317848410758
7308,2019-05-13 15:00:00,0.54,0.0,0.0,1.0,1.0,0.87,0.56,0.430317848410758
7309,2019-05-13 15:15:00,0.54,0.0,0.0,1.0,1.0,0.87,0.56,0.430317848410758
7310,2019-05-13 15:30:00,0.5449999999999999,0.0816326530612244,0.0816326530612244,1.0,1.0,0.75,0.48,0.430317848410758
7311,2019-05-13 15:45:00,0.5449999999999999,0.0816326530612244,0.0816326530612244,1.0,1.0,0.75,0.48,0.430317848410758
7312,2019-05-13 16:00:00,0.5449999999999999,0.0816326530612244,0.0816326530612244,1.0,1.0,0.75,0.48,0.430317848410758
7313,2019-05-13 16:15:00,0.5449999999999999,0.0816326530612244,0.0816326530612244,1.0,1.0,0.75,0.48,0.430317848410758
7314,2019-05-13 16:30:00,0.5425,0.1020408163265306,0.1020408163265306,1.0,1.0,0.73,0.42,0.4034229828850856
7315,2019-05-13 16:45:00,0.5425,0.1020408163265306,0.1020408163265306,1.0,1.0,0.73,0.42,0.4034229828850856
7316,2019-05-13 17:00:00,0.5425,0.1020408163265306,0.1020408163265306,1.0,1.0,0.73,0.42,0.4034229828850856
7317,2019-05-13 17:15:00,0.5425,0.1020408163265306,0.1020408163265306,1.0,1.0,0.73,0.42,0.4034229828850856
7318,2019-05-13 17:30:00,0.5425,0.1428571428571428,0.1428571428571428,1.0,1.0,1.0,0.47,0.3422982885085575
7319,2019-05-13 17:45:00,0.5425,0.1428571428571428,0.1428571428571428,1.0,1.0,1.0,0.47,0.3422982885085575
7320,2019-05-13 18:00:00,0.5425,0.1428571428571428,0.1428571428571428,1.0,1.0,1.0,0.47,0.3422982885085575
7321,2019-05-13 18:15:00,0.5425,0.1428571428571428,0.1428571428571428,1.0,1.0,1.0,0.47,0.3422982885085575
7322,2019-05-13 18:30:00,0.53,0.3061224489795918,0.3061224489795918,1.0,1.0,1.0,0.34,0.3202933985330073
7323,2019-05-13 18:45:00,0.53,0.3061224489795918,0.3061224489795918,1.0,1.0,1.0,0.34,0.3202933985330073
7324,2019-05-13 19:00:00,0.53,0.3061224489795918,0.3061224489795918,1.0,1.0,1.0,0.34,0.3202933985330073
7325,2019-05-13 19:15:00,0.53,0.3061224489795918,0.3061224489795918,1.0,1.0,1.0,0.34,0.3202933985330073
7326,2019-05-13 19:30:00,0.5275000000000001,0.3265306122448979,0.3265306122448979,1.0,1.0,0.98,0.42,0.3374083129584352
7327,2019-05-13 19:45:00,0.5275000000000001,0.3265306122448979,0.3265306122448979,1.0,1.0,0.98,0.42,0.3374083129584352
7328,2019-05-13 20:00:00,0.5275000000000001,0.3265306122448979,0.3265306122448979,1.0,1.0,0.98,0.42,0.3374083129584352
7329,2019-05-13 20:15:00,0.5275000000000001,0.3265306122448979,0.3265306122448979,1.0,1.0,0.98,0.42,0.3374083129584352
7330,2019-05-13 20:30:00,0.5199999999999999,0.3877551020408162,0.3877551020408162,1.0,1.0,1.0,0.39,0.2298288508557457
7331,2019-05-13 20:45:00,0.5199999999999999,0.3877551020408162,0.3877551020408162,1.0,1.0,1.0,0.39,0.2298288508557457
7332,2019-05-13 21:00:00,0.5199999999999999,0.3877551020408162,0.3877551020408162,1.0,1.0,1.0,0.39,0.2298288508557457
7333,2019-05-13 21:15:00,0.5199999999999999,0.3877551020408162,0.3877551020408162,1.0,1.0,1.0,0.39,0.2298288508557457
7334,2019-05-13 21:30:00,0.5225,0.4897959183673468,0.4897959183673468,1.0,1.0,1.0,0.12,0.2273838630806846
7335,2019-05-13 21:45:00,0.5225,0.4897959183673468,0.4897959183673468,1.0,1.0,1.0,0.12,0.2273838630806846
7336,2019-05-13 22:00:00,0.5225,0.4897959183673468,0.4897959183673468,1.0,1.0,1.0,0.12,0.2273838630806846
7337,2019-05-13 22:15:00,0.5225,0.4897959183673468,0.4897959183673468,1.0,1.0,1.0,0.12,0.2273838630806846
7338,2019-05-13 22:30:00,0.5225,0.3673469387755101,0.3673469387755101,1.0,1.0,0.95,0.06,0.3716381418092909
7339,2019-05-13 22:45:00,0.5225,0.3673469387755101,0.3673469387755101,1.0,1.0,0.95,0.06,0.3716381418092909
7340,2019-05-13 23:00:00,0.5225,0.3673469387755101,0.3673469387755101,1.0,1.0,0.95,0.06,0.3716381418092909
7341,2019-05-13 23:15:00,0.5225,0.3673469387755101,0.3673469387755101,1.0,1.0,0.95,0.06,0.3716381418092909
7342,2019-05-13 23:30:00,0.515,0.2040816326530612,0.2040816326530612,1.0,1.0,0.52,0.08,0.3838630806845966
7343,2019-05-13 23:45:00,0.515,0.2040816326530612,0.2040816326530612,1.0,1.0,0.52,0.08,0.3838630806845966
7344,2019-05-14 06:00:00,0.4875,0.0,0.0,0.98,1.0,0.13,0.0,0.2029339853300733
7345,2019-05-14 06:15:00,0.4875,0.0,0.0,0.98,1.0,0.13,0.0,0.2029339853300733
7346,2019-05-14 06:30:00,0.48,0.0,0.0,1.0,1.0,0.73,0.0,0.1907090464547677
7347,2019-05-14 06:45:00,0.48,0.0,0.0,1.0,1.0,0.73,0.0,0.1907090464547677
7348,2019-05-14 07:00:00,0.48,0.0,0.0,1.0,1.0,0.73,0.0,0.1907090464547677
7349,2019-05-14 07:15:00,0.48,0.0,0.0,1.0,1.0,0.73,0.0,0.1907090464547677
7350,2019-05-14 07:30:00,0.4775,0.0,0.0,1.0,1.0,0.97,0.0,0.1735941320293398
7351,2019-05-14 07:45:00,0.4775,0.0,0.0,1.0,1.0,0.97,0.0,0.1735941320293398
7352,2019-05-14 08:00:00,0.4775,0.0,0.0,1.0,1.0,0.97,0.0,0.1735941320293398
7353,2019-05-14 08:15:00,0.4775,0.0,0.0,1.0,1.0,0.97,0.0,0.1735941320293398
7354,2019-05-14 08:30:00,0.4775,0.0,0.0,1.0,1.0,0.94,0.0,0.1711491442542787
7355,2019-05-14 08:45:00,0.4775,0.0,0.0,1.0,1.0,0.94,0.0,0.1711491442542787
7356,2019-05-14 09:00:00,0.4775,0.0,0.0,1.0,1.0,0.94,0.0,0.1711491442542787
7357,2019-05-14 09:15:00,0.4775,0.0,0.0,1.0,1.0,0.94,0.0,0.1711491442542787
7358,2019-05-14 09:30:00,0.4949999999999999,0.0,0.0,1.0,1.0,0.87,0.0,0.1515892420537897
7359,2019-05-14 09:45:00,0.4949999999999999,0.0,0.0,1.0,1.0,0.87,0.0,0.1515892420537897
7360,2019-05-14 10:00:00,0.4949999999999999,0.0,0.0,1.0,1.0,0.87,0.0,0.1515892420537897
7361,2019-05-14 10:15:00,0.4949999999999999,0.0,0.0,1.0,1.0,0.87,0.0,0.1515892420537897
7362,2019-05-14 10:30:00,0.4925,0.0,0.0,1.0,1.0,0.79,0.0,0.1026894865525672
7363,2019-05-14 10:45:00,0.4925,0.0,0.0,1.0,1.0,0.79,0.0,0.1026894865525672
7364,2019-05-14 11:00:00,0.4925,0.0,0.0,1.0,1.0,0.79,0.0,0.1026894865525672
7365,2019-05-14 11:15:00,0.4925,0.0,0.0,1.0,1.0,0.79,0.0,0.1026894865525672
7366,2019-05-14 11:30:00,0.4949999999999999,0.0,0.0,1.0,1.0,0.86,0.0,0.0684596577017115
7367,2019-05-14 11:45:00,0.4949999999999999,0.0,0.0,1.0,1.0,0.86,0.0,0.0684596577017115
7368,2019-05-14 12:00:00,0.4949999999999999,0.0,0.0,1.0,1.0,0.86,0.0,0.0684596577017115
7369,2019-05-14 12:15:00,0.4949999999999999,0.0,0.0,1.0,1.0,0.86,0.0,0.0684596577017115
7370,2019-05-14 12:30:00,0.5,0.0,0.0,1.0,1.0,0.99,0.0,0.0660146699266503
7371,2019-05-14 12:45:00,0.5,0.0,0.0,1.0,1.0,0.99,0.0,0.0660146699266503
7372,2019-05-14 13:00:00,0.5,0.0,0.0,1.0,1.0,0.99,0.0,0.0660146699266503
7373,2019-05-14 13:15:00,0.5,0.0,0.0,1.0,1.0,0.99,0.0,0.0660146699266503
7374,2019-05-14 13:30:00,0.51,0.0,0.0,1.0,1.0,0.98,0.0,0.1051344743276283
7375,2019-05-14 13:45:00,0.51,0.0,0.0,1.0,1.0,0.98,0.0,0.1051344743276283
7376,2019-05-14 14:00:00,0.51,0.0,0.0,1.0,1.0,0.98,0.0,0.1051344743276283
7377,2019-05-14 14:15:00,0.51,0.0,0.0,1.0,1.0,0.98,0.0,0.1051344743276283
7378,2019-05-14 14:30:00,0.5275000000000001,0.0,0.0,1.0,1.0,0.9,0.0,0.1320293398533007
7379,2019-05-14 14:45:00,0.5275000000000001,0.0,0.0,1.0,1.0,0.9,0.0,0.1320293398533007
7380,2019-05-14 15:00:00,0.5275000000000001,0.0,0.0,1.0,1.0,0.9,0.0,0.1320293398533007
7381,2019-05-14 15:15:00,0.5275000000000001,0.0,0.0,1.0,1.0,0.9,0.0,0.1320293398533007
7382,2019-05-14 15:30:00,0.54,0.0,0.0,1.0,1.0,0.88,0.0,0.1515892420537897
7383,2019-05-14 15:45:00,0.54,0.0,0.0,1.0,1.0,0.88,0.0,0.1515892420537897
7384,2019-05-14 16:00:00,0.54,0.0,0.0,1.0,1.0,0.88,0.0,0.1515892420537897
7385,2019-05-14 16:15:00,0.54,0.0,0.0,1.0,1.0,0.88,0.0,0.1515892420537897
7386,2019-05-14 16:30:00,0.5425,0.0,0.0,1.0,0.99,0.84,0.0,0.1369193154034229
7387,2019-05-14 16:45:00,0.5425,0.0,0.0,1.0,0.99,0.84,0.0,0.1369193154034229
7388,2019-05-14 17:00:00,0.5425,0.0,0.0,1.0,0.99,0.84,0.0,0.1369193154034229
7389,2019-05-14 17:15:00,0.5425,0.0,0.0,1.0,0.99,0.84,0.0,0.1369193154034229
7390,2019-05-14 17:30:00,0.55,0.0204081632653061,0.0204081632653061,1.0,0.93,0.85,0.0,0.1051344743276283
7391,2019-05-14 17:45:00,0.55,0.0204081632653061,0.0204081632653061,1.0,0.93,0.85,0.0,0.1051344743276283
7392,2019-05-14 18:00:00,0.55,0.0204081632653061,0.0204081632653061,1.0,0.93,0.85,0.0,0.1051344743276283
7393,2019-05-14 18:15:00,0.55,0.0204081632653061,0.0204081632653061,1.0,0.93,0.85,0.0,0.1051344743276283
7394,2019-05-14 18:30:00,0.5625,0.0204081632653061,0.0204081632653061,1.0,0.69,0.86,0.0,0.0660146699266503
7395,2019-05-14 18:45:00,0.5625,0.0204081632653061,0.0204081632653061,1.0,0.69,0.86,0.0,0.0660146699266503
7396,2019-05-14 19:00:00,0.5625,0.0204081632653061,0.0204081632653061,1.0,0.69,0.86,0.0,0.0660146699266503
7397,2019-05-14 19:15:00,0.5625,0.0204081632653061,0.0204081632653061,1.0,0.69,0.86,0.0,0.0660146699266503
7398,2019-05-14 19:30:00,0.5625,0.0204081632653061,0.0204081632653061,1.0,0.67,0.87,0.0,0.0293398533007335
7399,2019-05-14 19:45:00,0.5625,0.0204081632653061,0.0204081632653061,1.0,0.67,0.87,0.0,0.0293398533007335
7400,2019-05-14 20:00:00,0.5625,0.0204081632653061,0.0204081632653061,1.0,0.67,0.87,0.0,0.0293398533007335
7401,2019-05-14 20:15:00,0.5625,0.0204081632653061,0.0204081632653061,1.0,0.67,0.87,0.0,0.0293398533007335
7402,2019-05-14 20:30:00,0.5625,0.0408163265306122,0.0408163265306122,1.0,0.67,0.96,0.0,0.0831295843520782
7403,2019-05-14 20:45:00,0.5625,0.0408163265306122,0.0408163265306122,1.0,0.67,0.96,0.0,0.0831295843520782
7404,2019-05-14 21:00:00,0.5625,0.0408163265306122,0.0408163265306122,1.0,0.67,0.96,0.0,0.0831295843520782
7405,2019-05-14 21:15:00,0.5625,0.0408163265306122,0.0408163265306122,1.0,0.67,0.96,0.0,0.0831295843520782
7406,2019-05-14 21:30:00,0.5675,0.1020408163265306,0.1020408163265306,1.0,1.0,0.97,0.0,0.0831295843520782
7407,2019-05-14 21:45:00,0.5675,0.1020408163265306,0.1020408163265306,1.0,1.0,0.97,0.0,0.0831295843520782
7408,2019-05-14 22:00:00,0.5675,0.1020408163265306,0.1020408163265306,1.0,1.0,0.97,0.0,0.0831295843520782
7409,2019-05-14 22:15:00,0.5675,0.1020408163265306,0.1020408163265306,1.0,1.0,0.97,0.0,0.0831295843520782
7410,2019-05-14 22:30:00,0.55,0.2040816326530612,0.2040816326530612,1.0,1.0,0.98,0.0,0.0268948655256723
7411,2019-05-14 22:45:00,0.55,0.2040816326530612,0.2040816326530612,1.0,1.0,0.98,0.0,0.0268948655256723
7412,2019-05-14 23:00:00,0.55,0.2040816326530612,0.2040816326530612,1.0,1.0,0.98,0.0,0.0268948655256723
7413,2019-05-14 23:15:00,0.55,0.2040816326530612,0.2040816326530612,1.0,1.0,0.98,0.0,0.0268948655256723
7414,2019-05-14 23:30:00,0.54,0.2448979591836734,0.2448979591836734,1.0,0.68,1.0,0.19,0.0880195599022004
7415,2019-05-14 23:45:00,0.54,0.2448979591836734,0.2448979591836734,1.0,0.68,1.0,0.19,0.0880195599022004
7416,2019-05-15 06:00:00,0.4875,0.0,0.0,0.17,0.08,0.16,0.0,0.3154034229828851
7417,2019-05-15 06:15:00,0.4875,0.0,0.0,0.17,0.08,0.16,0.0,0.3154034229828851
7418,2019-05-15 06:30:00,0.4875,0.0,0.0,0.33,0.3,0.1,0.0,0.3276283618581907
7419,2019-05-15 06:45:00,0.4875,0.0,0.0,0.33,0.3,0.1,0.0,0.3276283618581907
7420,2019-05-15 07:00:00,0.4875,0.0,0.0,0.33,0.3,0.1,0.0,0.3276283618581907
7421,2019-05-15 07:15:00,0.4875,0.0,0.0,0.33,0.3,0.1,0.0,0.3276283618581907
7422,2019-05-15 07:30:00,0.4825,0.0,0.0,0.39,0.43,0.01,0.0,0.334963325183374
7423,2019-05-15 07:45:00,0.4825,0.0,0.0,0.39,0.43,0.01,0.0,0.334963325183374
7424,2019-05-15 08:00:00,0.4825,0.0,0.0,0.39,0.43,0.01,0.0,0.334963325183374
7425,2019-05-15 08:15:00,0.4825,0.0,0.0,0.39,0.43,0.01,0.0,0.334963325183374
7426,2019-05-15 08:30:00,0.4725,0.0,0.0,0.26,0.29,0.0,0.0,0.3202933985330073
7427,2019-05-15 08:45:00,0.4725,0.0,0.0,0.26,0.29,0.0,0.0,0.3202933985330073
7428,2019-05-15 09:00:00,0.4725,0.0,0.0,0.26,0.29,0.0,0.0,0.3202933985330073
7429,2019-05-15 09:15:00,0.4725,0.0,0.0,0.26,0.29,0.0,0.0,0.3202933985330073
7430,2019-05-15 09:30:00,0.49,0.0,0.0,0.05,0.05,0.0,0.0,0.2298288508557457
7431,2019-05-15 09:45:00,0.49,0.0,0.0,0.05,0.05,0.0,0.0,0.2298288508557457
7432,2019-05-15 10:00:00,0.49,0.0,0.0,0.05,0.05,0.0,0.0,0.2298288508557457
7433,2019-05-15 10:15:00,0.49,0.0,0.0,0.05,0.05,0.0,0.0,0.2298288508557457
7434,2019-05-15 10:30:00,0.5075,0.0,0.0,0.04,0.04,0.0,0.0,0.2322738386308068
7435,2019-05-15 10:45:00,0.5075,0.0,0.0,0.04,0.04,0.0,0.0,0.2322738386308068
7436,2019-05-15 11:00:00,0.5075,0.0,0.0,0.04,0.04,0.0,0.0,0.2322738386308068
7437,2019-05-15 11:15:00,0.5075,0.0,0.0,0.04,0.04,0.0,0.0,0.2322738386308068
7438,2019-05-15 11:30:00,0.5375,0.0,0.0,0.04,0.04,0.0,0.0,0.2493887530562347
7439,2019-05-15 11:45:00,0.5375,0.0,0.0,0.04,0.04,0.0,0.0,0.2493887530562347
7440,2019-05-15 12:00:00,0.5375,0.0,0.0,0.04,0.04,0.0,0.0,0.2493887530562347
7441,2019-05-15 12:15:00,0.5375,0.0,0.0,0.04,0.04,0.0,0.0,0.2493887530562347
7442,2019-05-15 12:30:00,0.5650000000000001,0.0,0.0,0.22,0.24,0.0,0.0,0.3471882640586797
7443,2019-05-15 12:45:00,0.5650000000000001,0.0,0.0,0.22,0.24,0.0,0.0,0.3471882640586797
7444,2019-05-15 13:00:00,0.5650000000000001,0.0,0.0,0.22,0.24,0.0,0.0,0.3471882640586797
7445,2019-05-15 13:15:00,0.5650000000000001,0.0,0.0,0.22,0.24,0.0,0.0,0.3471882640586797
7446,2019-05-15 13:30:00,0.5875,0.0,0.0,0.58,0.64,0.0,0.0,0.4156479217603912
7447,2019-05-15 13:45:00,0.5875,0.0,0.0,0.58,0.64,0.0,0.0,0.4156479217603912
7448,2019-05-15 14:00:00,0.5875,0.0,0.0,0.58,0.64,0.0,0.0,0.4156479217603912
7449,2019-05-15 14:15:00,0.5875,0.0,0.0,0.58,0.64,0.0,0.0,0.4156479217603912
7450,2019-05-15 14:30:00,0.6425,0.0,0.0,0.89,0.99,0.0,0.0,0.4352078239608802
7451,2019-05-15 14:45:00,0.6425,0.0,0.0,0.89,0.99,0.0,0.0,0.4352078239608802
7452,2019-05-15 15:00:00,0.6425,0.0,0.0,0.89,0.99,0.0,0.0,0.4352078239608802
7453,2019-05-15 15:15:00,0.6425,0.0,0.0,0.89,0.99,0.0,0.0,0.4352078239608802
7454,2019-05-15 15:30:00,0.6725,0.0,0.0,1.0,0.92,0.5,0.0,0.4058679706601467
7455,2019-05-15 15:45:00,0.6725,0.0,0.0,1.0,0.92,0.5,0.0,0.4058679706601467
7456,2019-05-15 16:00:00,0.6725,0.0,0.0,1.0,0.92,0.5,0.0,0.4058679706601467
7457,2019-05-15 16:15:00,0.6725,0.0,0.0,1.0,0.92,0.5,0.0,0.4058679706601467
7458,2019-05-15 16:30:00,0.7125,0.0,0.0,0.91,0.48,0.8,0.0,0.3594132029339853
7459,2019-05-15 16:45:00,0.7125,0.0,0.0,0.91,0.48,0.8,0.0,0.3594132029339853
7460,2019-05-15 17:00:00,0.7125,0.0,0.0,0.91,0.48,0.8,0.0,0.3594132029339853
7461,2019-05-15 17:15:00,0.7125,0.0,0.0,0.91,0.48,0.8,0.0,0.3594132029339853
7462,2019-05-15 17:30:00,0.7375,0.0,0.0,0.53,0.1,0.73,0.0,0.2713936430317848
7463,2019-05-15 17:45:00,0.7375,0.0,0.0,0.53,0.1,0.73,0.0,0.2713936430317848
7464,2019-05-15 18:00:00,0.7375,0.0,0.0,0.53,0.1,0.73,0.0,0.2713936430317848
7465,2019-05-15 18:15:00,0.7375,0.0,0.0,0.53,0.1,0.73,0.0,0.2713936430317848
7466,2019-05-15 18:30:00,0.765,0.0,0.0,0.37,0.0,0.62,0.0,0.2665036674816626
7467,2019-05-15 18:45:00,0.765,0.0,0.0,0.37,0.0,0.62,0.0,0.2665036674816626
7468,2019-05-15 19:00:00,0.765,0.0,0.0,0.37,0.0,0.62,0.0,0.2665036674816626
7469,2019-05-15 19:15:00,0.765,0.0,0.0,0.37,0.0,0.62,0.0,0.2665036674816626
7470,2019-05-15 19:30:00,0.7699999999999999,0.0,0.0,0.13,0.01,0.2,0.0,0.2982885085574572
7471,2019-05-15 19:45:00,0.7699999999999999,0.0,0.0,0.13,0.01,0.2,0.0,0.2982885085574572
7472,2019-05-15 20:00:00,0.7699999999999999,0.0,0.0,0.13,0.01,0.2,0.0,0.2982885085574572
7473,2019-05-15 20:15:00,0.7699999999999999,0.0,0.0,0.13,0.01,0.2,0.0,0.2982885085574572
7474,2019-05-15 20:30:00,0.775,0.0,0.0,0.2,0.0,0.34,0.0,0.2640586797066014
7475,2019-05-15 20:45:00,0.775,0.0,0.0,0.2,0.0,0.34,0.0,0.2640586797066014
7476,2019-05-15 21:00:00,0.775,0.0,0.0,0.2,0.0,0.34,0.0,0.2640586797066014
7477,2019-05-15 21:15:00,0.775,0.0,0.0,0.2,0.0,0.34,0.0,0.2640586797066014
7478,2019-05-15 21:30:00,0.7474999999999999,0.0,0.0,0.34,0.0,0.56,0.0,0.0537897310513447
7479,2019-05-15 21:45:00,0.7474999999999999,0.0,0.0,0.34,0.0,0.56,0.0,0.0537897310513447
7480,2019-05-15 22:00:00,0.7474999999999999,0.0,0.0,0.34,0.0,0.56,0.0,0.0537897310513447
7481,2019-05-15 22:15:00,0.7474999999999999,0.0,0.0,0.34,0.0,0.56,0.0,0.0537897310513447
7482,2019-05-15 22:30:00,0.7575,0.0,0.0,0.29,0.0,0.47,0.04,0.1149144254278728
7483,2019-05-15 22:45:00,0.7575,0.0,0.0,0.29,0.0,0.47,0.04,0.1149144254278728
7484,2019-05-15 23:00:00,0.7575,0.0,0.0,0.29,0.0,0.47,0.04,0.1149144254278728
7485,2019-05-15 23:15:00,0.7575,0.0,0.0,0.29,0.0,0.47,0.04,0.1149144254278728
7486,2019-05-15 23:30:00,0.725,0.0,0.0,0.59,0.0,0.88,0.2,0.1320293398533007
7487,2019-05-15 23:45:00,0.725,0.0,0.0,0.59,0.0,0.88,0.2,0.1320293398533007
7488,2019-05-16 06:00:00,0.6449999999999999,0.0,0.0,0.74,0.0,0.88,0.69,0.2224938875305623
